# x [cm], ne [cm-3], Z, T [eV], gradT, cLogei, Knx, Qlocx [W/cm2], Qx [W/cm2]
0, 4.65917e+20, 1.99918, 2550.78, 0, 2.12, 0, -0, 1.86426e+08
0.000187962, 4.65917e+20, 1.99918, 2550.78, 0, 2.12, 0, -0, 2.24713e+10
0.000375925, 4.65917e+20, 1.99918, 2550.78, 0, 2.12, 0, -0, 4.5473e+10
0.000563887, 4.65917e+20, 1.99918, 2550.78, 0, 2.12, 0, -0, 6.77157e+10
0.00075185, 4.65917e+20, 1.99918, 2550.78, 0, 2.12, 0, -0, 9.00339e+10
0.000939812, 4.65917e+20, 1.99918, 2550.78, 0, 2.12, 0, -0, 1.12187e+11
0.00112777, 4.65917e+20, 1.99918, 2550.78, 0, 2.12, 0, -0, 1.35278e+11
0.00131574, 4.65899e+20, 1.99918, 2550.78, -31.6769, 2.12, -0.000181287, 1.16215e+12, 1.57525e+11
0.0015037, 4.65878e+20, 1.99918, 2550.77, -33.7851, 2.12, -0.000193361, 1.23949e+12, 1.79781e+11
0.00169166, 4.6586e+20, 1.99918, 2550.77, -35.8513, 2.12, -0.000205194, 1.31528e+12, 2.02481e+11
0.00187962, 4.65845e+20, 1.99918, 2550.76, -37.8753, 2.12, -0.000216785, 1.38953e+12, 2.24455e+11
0.00206759, 4.65832e+20, 1.99918, 2550.75, -39.8572, 2.12, -0.000228134, 1.46223e+12, 2.4647e+11
0.00225555, 4.65822e+20, 1.99918, 2550.74, -41.797, 2.12, -0.000239242, 1.53338e+12, 2.68665e+11
0.00244351, 4.65814e+20, 1.99918, 2550.74, -43.6947, 2.12, -0.000250107, 1.60299e+12, 2.9066e+11
0.00263147, 4.65809e+20, 1.99918, 2550.73, -45.5502, 2.12, -0.00026073, 1.67105e+12, 3.12525e+11
0.00281944, 4.65806e+20, 1.99918, 2550.72, -47.3637, 2.12, -0.000271111, 1.73756e+12, 3.35256e+11
0.0030074, 4.65806e+20, 1.99919, 2550.71, -49.135, 2.12, -0.000281249, 1.80253e+12, 3.56658e+11
0.00319536, 4.65808e+20, 1.99919, 2550.7, -50.8642, 2.12, -0.000291145, 1.86595e+12, 3.78767e+11
0.00338332, 4.65812e+20, 1.99919, 2550.69, -52.5513, 2.12, -0.000300798, 1.92782e+12, 4.00633e+11
0.00357129, 4.65819e+20, 1.99919, 2550.68, -54.1963, 2.12, -0.000310208, 1.98814e+12, 4.22708e+11
0.00375925, 4.65828e+20, 1.99919, 2550.67, -55.8001, 2.12, -0.00031938, 2.04696e+12, 4.44164e+11
0.00394721, 4.65839e+20, 1.99919, 2550.66, -57.3608, 2.12, -0.000328304, 2.10419e+12, 4.66866e+11
0.00413517, 4.65852e+20, 1.99919, 2550.65, -58.8793, 2.12, -0.000336984, 2.15987e+12, 4.88574e+11
0.00432314, 4.65868e+20, 1.99919, 2550.64, -60.3558, 2.12, -0.000345421, 2.21401e+12, 5.10255e+11
0.0045111, 4.65886e+20, 1.99919, 2550.63, -61.7902, 2.12, -0.000353615, 2.2666e+12, 5.32544e+11
0.00469906, 4.65905e+20, 1.99919, 2550.62, -63.1824, 2.12, -0.000361566, 2.31764e+12, 5.54174e+11
0.00488702, 4.65927e+20, 1.99919, 2550.6, -64.5325, 2.12, -0.000369273, 2.36714e+12, 5.75894e+11
0.00507499, 4.65951e+20, 1.99919, 2550.59, -65.8405, 2.12, -0.000376736, 2.41509e+12, 5.97685e+11
0.00526295, 4.65977e+20, 1.99919, 2550.58, -67.1064, 2.12, -0.000383957, 2.46149e+12, 6.19738e+11
0.00545091, 4.66005e+20, 1.99919, 2550.57, -68.3301, 2.12, -0.000390933, 2.50635e+12, 6.41319e+11
0.00563887, 4.66034e+20, 1.99919, 2550.55, -69.5118, 2.12, -0.000397666, 2.54966e+12, 6.64133e+11
0.00582684, 4.66066e+20, 1.99919, 2550.54, -70.6514, 2.12, -0.000404157, 2.59142e+12, 6.85039e+11
0.0060148, 4.66099e+20, 1.99919, 2550.53, -71.7732, 2.12, -0.000410542, 2.63254e+12, 7.06994e+11
0.00620276, 4.66134e+20, 1.99919, 2550.51, -72.9, 2.12, -0.000416954, 2.67383e+12, 7.29247e+11
0.00639072, 4.66171e+20, 1.99919, 2550.5, -74.0319, 2.12, -0.000423392, 2.71531e+12, 7.50971e+11
0.00657869, 4.66209e+20, 1.99919, 2550.48, -75.1688, 2.12, -0.000429856, 2.75697e+12, 7.73295e+11
0.00676665, 4.66249e+20, 1.99918, 2550.47, -76.3107, 2.12, -0.000436347, 2.79881e+12, 7.94992e+11
0.00695461, 4.66291e+20, 1.99918, 2550.46, -77.4577, 2.12, -0.000442863, 2.84084e+12, 8.16922e+11
0.00714257, 4.66335e+20, 1.99918, 2550.44, -78.6097, 2.12, -0.000449405, 2.88305e+12, 8.38941e+11
0.00733054, 4.6638e+20, 1.99918, 2550.43, -79.7667, 2.12, -0.000455973, 2.92544e+12, 8.60959e+11
0.0075185, 4.66426e+20, 1.99918, 2550.41, -80.9294, 2.12, -0.000462571, 2.96804e+12, 8.82987e+11
0.00770646, 4.66474e+20, 1.99918, 2550.4, -82.0965, 2.12, -0.00046919, 3.0108e+12, 9.04856e+11
0.00789442, 4.66523e+20, 1.99918, 2550.38, -83.2686, 2.12, -0.000475836, 3.05374e+12, 9.26916e+11
0.00808239, 4.66574e+20, 1.99918, 2550.36, -84.4458, 2.12, -0.000482507, 3.09686e+12, 9.49146e+11
0.00827035, 4.66626e+20, 1.99918, 2550.35, -85.6317, 2.12, -0.000489225, 3.1403e+12, 9.70816e+11
0.00845831, 4.6668e+20, 1.99918, 2550.33, -86.8387, 2.12, -0.000496061, 3.18451e+12, 9.93696e+11
0.00864627, 4.66734e+20, 1.99918, 2550.32, -88.0679, 2.12, -0.000503021, 3.22954e+12, 1.01515e+12
0.00883424, 4.6679e+20, 1.99918, 2550.3, -89.3193, 2.12, -0.000510104, 3.27538e+12, 1.03732e+12
0.0090222, 4.66848e+20, 1.99918, 2550.28, -90.5929, 2.12, -0.000517311, 3.32203e+12, 1.06011e+12
0.00921016, 4.66906e+20, 1.99918, 2550.27, -91.8887, 2.12, -0.000524641, 3.36949e+12, 1.08175e+12
0.00939812, 4.66965e+20, 1.99918, 2550.25, -93.2067, 2.12, -0.000532095, 3.41776e+12, 1.10476e+12
0.00958609, 4.67026e+20, 1.99918, 2550.23, -94.5469, 2.12, -0.000539672, 3.46684e+12, 1.12653e+12
0.00977405, 4.67088e+20, 1.99918, 2550.21, -95.9092, 2.12, -0.000547372, 3.51673e+12, 1.14866e+12
0.00996201, 4.6715e+20, 1.99918, 2550.19, -97.2938, 2.12, -0.000555195, 3.56744e+12, 1.17124e+12
0.01015, 4.67214e+20, 1.99918, 2550.18, -98.7005, 2.12, -0.000563142, 3.61895e+12, 1.19316e+12
0.0103379, 4.67279e+20, 1.99918, 2550.16, -100.129, 2.12, -0.000571211, 3.67128e+12, 1.21588e+12
0.0105259, 4.67344e+20, 1.99918, 2550.14, -101.581, 2.12, -0.000579407, 3.72443e+12, 1.23774e+12
0.0107139, 4.67411e+20, 1.99918, 2550.12, -103.064, 2.12, -0.00058778, 3.77875e+12, 1.26001e+12
0.0109018, 4.67478e+20, 1.99918, 2550.1, -104.582, 2.12, -0.000596347, 3.83433e+12, 1.28302e+12
0.0110898, 4.67546e+20, 1.99918, 2550.08, -106.136, 2.12, -0.000605114, 3.89122e+12, 1.30464e+12
0.0112777, 4.67615e+20, 1.99918, 2550.06, -107.724, 2.12, -0.000614071, 3.94935e+12, 1.32775e+12
0.0114657, 4.67684e+20, 1.99918, 2550.04, -109.346, 2.12, -0.000623222, 4.00875e+12, 1.3495e+12
0.0116537, 4.67754e+20, 1.99918, 2550.02, -111.004, 2.12, -0.000632567, 4.06943e+12, 1.37193e+12
0.0118416, 4.67825e+20, 1.99918, 2550, -112.696, 2.12, -0.000642107, 4.13137e+12, 1.39498e+12
0.0120296, 4.67897e+20, 1.99918, 2549.98, -114.422, 2.12, -0.00065184, 4.19459e+12, 1.41663e+12
0.0122176, 4.67969e+20, 1.99918, 2549.95, -116.184, 2.12, -0.000661768, 4.25907e+12, 1.44046e+12
0.0124055, 4.68041e+20, 1.99918, 2549.93, -117.98, 2.12, -0.00067189, 4.32483e+12, 1.46199e+12
0.0125935, 4.68114e+20, 1.99918, 2549.91, -119.811, 2.12, -0.000682206, 4.39186e+12, 1.48454e+12
0.0127814, 4.68188e+20, 1.99918, 2549.89, -121.677, 2.12, -0.000692715, 4.46016e+12, 1.50812e+12
0.0129694, 4.68262e+20, 1.99918, 2549.86, -123.579, 2.12, -0.000703422, 4.52975e+12, 1.52929e+12
0.0131574, 4.68336e+20, 1.99918, 2549.84, -125.516, 2.12, -0.000714332, 4.60067e+12, 1.55349e+12
0.0133453, 4.6841e+20, 1.99918, 2549.82, -127.49, 2.12, -0.000725443, 4.67291e+12, 1.57507e+12
0.0135333, 4.68485e+20, 1.99918, 2549.79, -129.5, 2.12, -0.000736757, 4.74648e+12, 1.59749e+12
0.0137213, 4.6856e+20, 1.99918, 2549.77, -131.547, 2.12, -0.000748273, 4.82137e+12, 1.62148e+12
0.0139092, 4.68636e+20, 1.99918, 2549.74, -133.63, 2.12, -0.00075999, 4.89758e+12, 1.64294e+12
0.0140972, 4.68711e+20, 1.99918, 2549.72, -135.749, 2.12, -0.000771909, 4.97512e+12, 1.66704e+12
0.0142851, 4.68787e+20, 1.99918, 2549.69, -137.904, 2.12, -0.000784031, 5.05399e+12, 1.68858e+12
0.0144731, 4.68863e+20, 1.99918, 2549.67, -140.096, 2.12, -0.000796354, 5.13418e+12, 1.71144e+12
0.0146611, 4.68939e+20, 1.99918, 2549.64, -142.323, 2.12, -0.000808878, 5.21569e+12, 1.73564e+12
0.014849, 4.69015e+20, 1.99918, 2549.61, -144.589, 2.12, -0.000821612, 5.29857e+12, 1.75639e+12
0.015037, 4.69091e+20, 1.99918, 2549.59, -146.89, 2.12, -0.00083454, 5.38273e+12, 1.78127e+12
0.015225, 4.69168e+20, 1.99918, 2549.56, -149.227, 2.12, -0.000847674, 5.46824e+12, 1.8027e+12
0.0154129, 4.69244e+20, 1.99918, 2549.53, -151.606, 2.12, -0.000861035, 5.55524e+12, 1.82553e+12
0.0156009, 4.6932e+20, 1.99918, 2549.5, -154.025, 2.12, -0.000874626, 5.64375e+12, 1.85145e+12
0.0157888, 4.69396e+20, 1.99918, 2549.47, -156.486, 2.12, -0.000888446, 5.73375e+12, 1.87074e+12
0.0159768, 4.69471e+20, 1.99918, 2549.44, -158.988, 2.12, -0.000902496, 5.82527e+12, 1.89636e+12
0.0161648, 4.69547e+20, 1.99918, 2549.41, -161.532, 2.12, -0.000916775, 5.91828e+12, 1.91728e+12
0.0163527, 4.69622e+20, 1.99918, 2549.38, -164.116, 2.12, -0.000931284, 6.0128e+12, 1.94051e+12
0.0165407, 4.69697e+20, 1.99918, 2549.35, -166.742, 2.12, -0.000946023, 6.10882e+12, 1.96685e+12
0.0167287, 4.69771e+20, 1.99918, 2549.32, -169.409, 2.12, -0.000960991, 6.20634e+12, 1.98529e+12
0.0169166, 4.69845e+20, 1.99918, 2549.29, -172.118, 2.12, -0.000976189, 6.30536e+12, 2.01256e+12
0.0171046, 4.69918e+20, 1.99918, 2549.25, -174.867, 2.12, -0.000991617, 6.40589e+12, 2.03244e+12
0.0172925, 4.6999e+20, 1.99918, 2549.22, -177.658, 2.12, -0.00100727, 6.50792e+12, 2.0558e+12
0.0174805, 4.70062e+20, 1.99918, 2549.19, -180.49, 2.12, -0.00102316, 6.61141e+12, 2.08346e+12
0.0176685, 4.70134e+20, 1.99918, 2549.15, -183.337, 2.12, -0.00103913, 6.71548e+12, 2.10028e+12
0.0178564, 4.70204e+20, 1.99918, 2549.12, -186.188, 2.12, -0.00105511, 6.81969e+12, 2.12818e+12
0.0180444, 4.70274e+20, 1.99918, 2549.08, -189.044, 2.12, -0.00107112, 6.92405e+12, 2.1479e+12
0.0182324, 4.70343e+20, 1.99918, 2549.05, -191.903, 2.12, -0.00108715, 7.02855e+12, 2.17105e+12
0.0184203, 4.70412e+20, 1.99918, 2549.01, -194.769, 2.12, -0.00110321, 7.13325e+12, 2.19941e+12
0.0186083, 4.7048e+20, 1.99918, 2548.97, -197.638, 2.12, -0.00111928, 7.23804e+12, 2.2149e+12
0.0187962, 4.70548e+20, 1.99918, 2548.94, -200.51, 2.12, -0.00113537, 7.34297e+12, 2.24426e+12
0.0189842, 4.70615e+20, 1.99918, 2548.9, -203.387, 2.12, -0.00115147, 7.44805e+12, 2.26245e+12
0.0191722, 4.70682e+20, 1.99918, 2548.86, -206.268, 2.12, -0.0011676, 7.55327e+12, 2.28503e+12
0.0193601, 4.70749e+20, 1.99918, 2548.82, -209.153, 2.12, -0.00118375, 7.65863e+12, 2.31692e+12
0.0195481, 4.70815e+20, 1.99918, 2548.78, -212.043, 2.12, -0.00119991, 7.76413e+12, 2.33702e+12
0.0197361, 4.70881e+20, 1.99918, 2548.74, -214.936, 2.12, -0.0012161, 7.86978e+12, 2.35538e+12
0.019924, 4.70947e+20, 1.99918, 2548.7, -217.825, 2.12, -0.00123225, 7.97521e+12, 2.38259e+12
0.020112, 4.71013e+20, 1.99918, 2548.66, -220.692, 2.12, -0.00124828, 8.07988e+12, 2.40646e+12
0.0202999, 4.71079e+20, 1.99918, 2548.62, -223.539, 2.12, -0.00126418, 8.18378e+12, 2.42358e+12
0.0204879, 4.71144e+20, 1.99918, 2548.58, -226.366, 2.12, -0.00127997, 8.28692e+12, 2.4504e+12
0.0206759, 4.7121e+20, 1.99918, 2548.53, -229.172, 2.12, -0.00129563, 8.38929e+12, 2.47522e+12
0.0208638, 4.71276e+20, 1.99918, 2548.49, -231.957, 2.12, -0.00131117, 8.49089e+12, 2.49636e+12
0.0210518, 4.71342e+20, 1.99918, 2548.45, -234.722, 2.12, -0.00132659, 8.59173e+12, 2.51899e+12
0.0212398, 4.71409e+20, 1.99918, 2548.4, -237.466, 2.12, -0.00134189, 8.6918e+12, 2.54344e+12
0.0214277, 4.71476e+20, 1.99918, 2548.36, -240.19, 2.12, -0.00135706, 8.7911e+12, 2.56497e+12
0.0216157, 4.71544e+20, 1.99918, 2548.31, -242.893, 2.12, -0.00137211, 8.88964e+12, 2.58946e+12
0.0218036, 4.71612e+20, 1.99918, 2548.26, -245.575, 2.12, -0.00138704, 8.98741e+12, 2.61137e+12
0.0219916, 4.7168e+20, 1.99918, 2548.22, -248.238, 2.12, -0.00140185, 9.08445e+12, 2.63416e+12
0.0221796, 4.7175e+20, 1.99918, 2548.17, -250.885, 2.12, -0.00141656, 9.18088e+12, 2.65764e+12
0.0223675, 4.7182e+20, 1.99918, 2548.12, -253.53, 2.12, -0.00143126, 9.27724e+12, 2.67974e+12
0.0225555, 4.71891e+20, 1.99918, 2548.08, -256.176, 2.12, -0.00144595, 9.37362e+12, 2.70513e+12
0.0227435, 4.71962e+20, 1.99918, 2548.03, -258.822, 2.12, -0.00146064, 9.47e+12, 2.72649e+12
0.0229314, 4.72035e+20, 1.99918, 2547.98, -261.469, 2.12, -0.00147532, 9.5664e+12, 2.74865e+12
0.0231194, 4.72107e+20, 1.99918, 2547.93, -264.117, 2.12, -0.00149, 9.6628e+12, 2.77617e+12
0.0233073, 4.72181e+20, 1.99918, 2547.88, -266.765, 2.12, -0.00150468, 9.75921e+12, 2.79448e+12
0.0234953, 4.72255e+20, 1.99918, 2547.83, -269.414, 2.12, -0.00151935, 9.85563e+12, 2.82403e+12
0.0236833, 4.72329e+20, 1.99918, 2547.78, -272.064, 2.12, -0.00153402, 9.95206e+12, 2.84248e+12
0.0238712, 4.72404e+20, 1.99918, 2547.73, -274.714, 2.12, -0.00154869, 1.00485e+13, 2.86494e+12
0.0240592, 4.7248e+20, 1.99918, 2547.67, -277.365, 2.12, -0.00156335, 1.01449e+13, 2.88856e+12
0.0242472, 4.72556e+20, 1.99918, 2547.62, -280.016, 2.12, -0.00157801, 1.02414e+13, 2.91024e+12
0.0244351, 4.72632e+20, 1.99918, 2547.57, -282.667, 2.12, -0.00159266, 1.03378e+13, 2.93577e+12
0.0246231, 4.72709e+20, 1.99918, 2547.52, -285.309, 2.12, -0.00160725, 1.04339e+13, 2.95764e+12
0.024811, 4.72786e+20, 1.99918, 2547.46, -287.94, 2.12, -0.00162177, 1.05295e+13, 2.9796e+12
0.024999, 4.72864e+20, 1.99918, 2547.41, -290.56, 2.12, -0.00163623, 1.06248e+13, 3.00632e+12
0.025187, 4.72942e+20, 1.99918, 2547.35, -293.17, 2.12, -0.00165061, 1.07197e+13, 3.02548e+12
0.0253749, 4.73021e+20, 1.99918, 2547.3, -295.77, 2.12, -0.00166494, 1.08141e+13, 3.05168e+12
0.0255629, 4.731e+20, 1.99918, 2547.24, -298.359, 2.12, -0.00167919, 1.09082e+13, 3.07281e+12
0.0257509, 4.7318e+20, 1.99918, 2547.19, -300.938, 2.12, -0.00169339, 1.10019e+13, 3.09559e+12
0.0259388, 4.73259e+20, 1.99918, 2547.13, -303.506, 2.12, -0.00170751, 1.10951e+13, 3.12238e+12
0.0261268, 4.7334e+20, 1.99918, 2547.07, -306.063, 2.12, -0.00172156, 1.1188e+13, 3.13959e+12
0.0263147, 4.73421e+20, 1.99918, 2547.01, -308.609, 2.12, -0.00173555, 1.12804e+13, 3.16789e+12
0.0265027, 4.73502e+20, 1.99918, 2546.96, -311.145, 2.12, -0.00174947, 1.13725e+13, 3.18776e+12
0.0266907, 4.73583e+20, 1.99918, 2546.9, -313.67, 2.12, -0.00176333, 1.14641e+13, 3.20967e+12
0.0268786, 4.73666e+20, 1.99918, 2546.84, -316.185, 2.12, -0.00177712, 1.15554e+13, 3.24105e+12
0.0270666, 4.73748e+20, 1.99918, 2546.78, -318.69, 2.12, -0.00179084, 1.16462e+13, 3.25469e+12
0.0272546, 4.73831e+20, 1.99918, 2546.72, -321.185, 2.12, -0.0018045, 1.17367e+13, 3.2847e+12
0.0274425, 4.73914e+20, 1.99918, 2546.66, -323.67, 2.12, -0.0018181, 1.18268e+13, 3.30379e+12
0.0276305, 4.73998e+20, 1.99918, 2546.6, -326.145, 2.12, -0.00183163, 1.19165e+13, 3.32526e+12
0.0278184, 4.74083e+20, 1.99918, 2546.53, -328.609, 2.12, -0.0018451, 1.20058e+13, 3.35692e+12
0.0280064, 4.74167e+20, 1.99918, 2546.47, -331.064, 2.12, -0.0018585, 1.20948e+13, 3.37031e+12
0.0281944, 4.74252e+20, 1.99918, 2546.41, -333.508, 2.12, -0.00187185, 1.21833e+13, 3.40177e+12
0.0283823, 4.74338e+20, 1.99918, 2546.35, -335.943, 2.12, -0.00188512, 1.22715e+13, 3.42085e+12
0.0285703, 4.74423e+20, 1.99918, 2546.28, -338.367, 2.12, -0.00189834, 1.23593e+13, 3.44137e+12
0.0287583, 4.7451e+20, 1.99918, 2546.22, -340.781, 2.12, -0.00191149, 1.24467e+13, 3.4741e+12
0.0289462, 4.74596e+20, 1.99918, 2546.16, -343.185, 2.12, -0.00192457, 1.25337e+13, 3.48451e+12
0.0291342, 4.74683e+20, 1.99918, 2546.09, -345.579, 2.12, -0.00193759, 1.26203e+13, 3.51862e+12
0.0293221, 4.74771e+20, 1.99918, 2546.03, -347.965, 2.12, -0.00195056, 1.27066e+13, 3.53722e+12
0.0295101, 4.74858e+20, 1.99918, 2545.96, -350.338, 2.12, -0.00196345, 1.27925e+13, 3.55526e+12
0.0296981, 4.74946e+20, 1.99918, 2545.89, -352.701, 2.12, -0.00197628, 1.28779e+13, 3.59517e+12
0.029886, 4.75035e+20, 1.99918, 2545.83, -355.055, 2.12, -0.00198904, 1.2963e+13, 3.59967e+12
0.030074, 4.75124e+20, 1.99918, 2545.76, -357.397, 2.12, -0.00200174, 1.30477e+13, 3.63614e+12
0.030262, 4.75213e+20, 1.99918, 2545.69, -359.73, 2.12, -0.00201437, 1.3132e+13, 3.6531e+12
0.0304499, 4.75302e+20, 1.99918, 2545.63, -362.052, 2.12, -0.00202694, 1.32159e+13, 3.67215e+12
0.0306379, 4.75392e+20, 1.99918, 2545.56, -364.364, 2.12, -0.00203944, 1.32994e+13, 3.71548e+12
0.0308258, 4.75482e+20, 1.99918, 2545.49, -366.666, 2.12, -0.00205188, 1.33825e+13, 3.7143e+12
0.0310138, 4.75572e+20, 1.99918, 2545.42, -368.958, 2.12, -0.00206426, 1.34652e+13, 3.75401e+12
0.0312018, 4.75663e+20, 1.99918, 2545.35, -371.239, 2.12, -0.00207657, 1.35476e+13, 3.76874e+12
0.0313897, 4.75754e+20, 1.99918, 2545.28, -373.511, 2.12, -0.00208882, 1.36295e+13, 3.78739e+12
0.0315777, 4.75846e+20, 1.99918, 2545.21, -375.773, 2.12, -0.00210101, 1.37111e+13, 3.83679e+12
0.0317657, 4.75937e+20, 1.99918, 2545.14, -378.025, 2.12, -0.00211314, 1.37923e+13, 3.82987e+12
0.0319536, 4.76029e+20, 1.99918, 2545.07, -380.269, 2.12, -0.0021252, 1.38732e+13, 3.87292e+12
0.0321416, 4.76122e+20, 1.99918, 2545, -382.502, 2.12, -0.00213721, 1.39537e+13, 3.88529e+12
0.0323295, 4.76214e+20, 1.99918, 2544.92, -384.726, 2.12, -0.00214916, 1.40339e+13, 3.90313e+12
0.0325175, 4.76307e+20, 1.99918, 2544.85, -386.941, 2.12, -0.00216105, 1.41137e+13, 3.9577e+12
0.0327055, 4.764e+20, 1.99918, 2544.78, -389.147, 2.12, -0.00217288, 1.41931e+13, 3.94585e+12
0.0328934, 4.76494e+20, 1.99918, 2544.7, -391.342, 2.12, -0.00218465, 1.42721e+13, 3.99151e+12
0.0330814, 4.76588e+20, 1.99918, 2544.63, -393.53, 2.12, -0.00219636, 1.43509e+13, 4.00205e+12
0.0332694, 4.76682e+20, 1.99918, 2544.56, -395.707, 2.12, -0.00220801, 1.44292e+13, 4.01724e+12
0.0334573, 4.76777e+20, 1.99918, 2544.48, -397.874, 2.12, -0.0022196, 1.45072e+13, 4.07844e+12
0.0336453, 4.76871e+20, 1.99918, 2544.41, -400.035, 2.12, -0.00223115, 1.45849e+13, 4.06137e+12
0.0338332, 4.76966e+20, 1.99918, 2544.33, -402.195, 2.12, -0.00224268, 1.46625e+13, 4.11159e+12
0.0340212, 4.77062e+20, 1.99918, 2544.26, -404.354, 2.12, -0.0022542, 1.47402e+13, 4.12265e+12
0.0342092, 4.77157e+20, 1.99918, 2544.18, -406.512, 2.12, -0.00226571, 1.48177e+13, 4.13489e+12
0.0343971, 4.77253e+20, 1.99918, 2544.1, -408.67, 2.12, -0.00227721, 1.48953e+13, 4.1972e+12
0.0345851, 4.77349e+20, 1.99918, 2544.03, -410.827, 2.12, -0.0022887, 1.49728e+13, 4.17648e+12
0.0347731, 4.77445e+20, 1.99918, 2543.95, -412.984, 2.12, -0.00230018, 1.50502e+13, 4.22882e+12
0.034961, 4.77542e+20, 1.99917, 2543.87, -415.14, 2.12, -0.00231165, 1.51276e+13, 4.24145e+12
0.035149, 4.77638e+20, 1.99917, 2543.79, -417.295, 2.12, -0.00232311, 1.5205e+13, 4.24742e+12
0.0353369, 4.77735e+20, 1.99917, 2543.71, -419.45, 2.12, -0.00233456, 1.52823e+13, 4.3227e+12
0.0355249, 4.77832e+20, 1.99917, 2543.63, -421.604, 2.12, -0.00234601, 1.53596e+13, 4.28862e+12
0.0357129, 4.77929e+20, 1.99917, 2543.56, -423.758, 2.12, -0.00235744, 1.54369e+13, 4.34929e+12
0.0359008, 4.78026e+20, 1.99917, 2543.48, -425.909, 2.12, -0.00236885, 1.5514e+13, 4.35639e+12
0.0360888, 4.78123e+20, 1.99917, 2543.4, -428.052, 2.12, -0.00238021, 1.55909e+13, 4.36499e+12
0.0362768, 4.78221e+20, 1.99917, 2543.31, -430.186, 2.12, -0.00239151, 1.56673e+13, 4.45813e+12
0.0364647, 4.78318e+20, 1.99917, 2543.23, -432.31, 2.12, -0.00240276, 1.57435e+13, 4.40127e+12
0.0366527, 4.78416e+20, 1.99917, 2543.15, -434.427, 2.12, -0.00241395, 1.58193e+13, 4.47045e+12
0.0368406, 4.78514e+20, 1.99917, 2543.07, -436.533, 2.12, -0.00242508, 1.58947e+13, 4.47151e+12
0.0370286, 4.78612e+20, 1.99917, 2542.99, -438.63, 2.12, -0.00243614, 1.59697e+13, 4.47934e+12
0.0372166, 4.78711e+20, 1.99917, 2542.91, -440.717, 2.12, -0.00244715, 1.60444e+13, 4.58364e+12
0.0374045, 4.78811e+20, 1.99917, 2542.82, -442.795, 2.12, -0.0024581, 1.61188e+13, 4.51541e+12
0.0375925, 4.7891e+20, 1.99917, 2542.74, -444.864, 2.12, -0.00246899, 1.61927e+13, 4.59044e+12
0.0377805, 4.79011e+20, 1.99917, 2542.66, -446.923, 2.12, -0.00247982, 1.62664e+13, 4.58918e+12
0.0379684, 4.79111e+20, 1.99917, 2542.57, -448.974, 2.12, -0.00249059, 1.63396e+13, 4.59218e+12
0.0381564, 4.79213e+20, 1.99917, 2542.49, -451.015, 2.12, -0.0025013, 1.64126e+13, 4.71459e+12
0.0383443, 4.79315e+20, 1.99917, 2542.4, -453.05, 2.12, -0.00251197, 1.64852e+13, 4.63177e+12
0.0385323, 4.79418e+20, 1.99917, 2542.32, -455.078, 2.12, -0.00252259, 1.65576e+13, 4.71356e+12
0.0387203, 4.79521e+20, 1.99917, 2542.23, -457.1, 2.12, -0.00253316, 1.66298e+13, 4.70859e+12
0.0389082, 4.79626e+20, 1.99917, 2542.14, -459.116, 2.12, -0.0025437, 1.67017e+13, 4.70677e+12
0.0390962, 4.79731e+20, 1.99917, 2542.06, -461.126, 2.12, -0.00255418, 1.67734e+13, 4.82773e+12
0.0392842, 4.79837e+20, 1.99917, 2541.97, -463.129, 2.12, -0.00256463, 1.68449e+13, 4.74656e+12
0.0394721, 4.79943e+20, 1.99917, 2541.88, -465.127, 2.12, -0.00257503, 1.69161e+13, 4.83084e+12
0.0396601, 4.80051e+20, 1.99917, 2541.8, -467.118, 2.12, -0.00258538, 1.6987e+13, 4.8356e+12
0.039848, 4.80159e+20, 1.99917, 2541.71, -469.103, 2.12, -0.00259569, 1.70577e+13, 4.8224e+12
0.040036, 4.80269e+20, 1.99917, 2541.62, -471.081, 2.12, -0.00260595, 1.71282e+13, 4.95908e+12
0.040224, 4.80379e+20, 1.99917, 2541.53, -473.054, 2.12, -0.00261617, 1.71984e+13, 4.8671e+12
0.0404119, 4.80491e+20, 1.99917, 2541.44, -475.022, 2.12, -0.00262636, 1.72684e+13, 4.95058e+12
0.0405999, 4.80603e+20, 1.99917, 2541.35, -476.994, 2.12, -0.00263655, 1.73386e+13, 4.9549e+12
0.0407879, 4.80716e+20, 1.99917, 2541.26, -478.972, 2.12, -0.00264677, 1.7409e+13, 4.93662e+12
0.0409758, 4.8083e+20, 1.99917, 2541.17, -480.957, 2.12, -0.00265701, 1.74796e+13, 5.08985e+12
0.0411638, 4.80945e+20, 1.99917, 2541.08, -482.948, 2.12, -0.00266728, 1.75504e+13, 4.98453e+12
0.0413517, 4.81061e+20, 1.99917, 2540.99, -484.946, 2.12, -0.00267757, 1.76214e+13, 5.07641e+12
0.0415397, 4.81178e+20, 1.99917, 2540.9, -486.95, 2.12, -0.00268789, 1.76926e+13, 5.06786e+12
0.0417277, 4.81296e+20, 1.99917, 2540.81, -488.961, 2.12, -0.00269823, 1.77641e+13, 5.05498e+12
0.0419156, 4.81414e+20, 1.99917, 2540.72, -490.978, 2.12, -0.0027086, 1.78357e+13, 5.23814e+12
0.0421036, 4.81533e+20, 1.99917, 2540.62, -493.001, 2.12, -0.00271899, 1.79076e+13, 5.10085e+12
