# x [cm], ne [cm-3], Z, T [eV], gradT, cLogei, Knx, Qlocx [W/cm2], Qx [W/cm2]
0, 4.65917e+20, 1.99918, 2550.78, 0, 1.9, 0, -0, 1.76576e+08
0.000187962, 4.65917e+20, 1.99918, 2550.78, 0, 1.9, 0, -0, 3.63737e+10
0.000375925, 4.65917e+20, 1.99918, 2550.78, 0, 1.9, 0, -0, 7.279e+10
0.000563887, 4.65917e+20, 1.99918, 2550.78, 0, 1.9, 0, -0, 1.09741e+11
0.00075185, 4.65917e+20, 1.99918, 2550.78, 0, 1.9, 0, -0, 1.45739e+11
0.000939812, 4.65917e+20, 1.99918, 2550.78, 0, 1.9, 0, -0, 1.7961e+11
0.00112777, 4.65917e+20, 1.99918, 2550.78, 0, 1.9, 0, -0, 2.19704e+11
0.00131574, 4.65899e+20, 1.99918, 2550.78, -31.6769, 1.9, -0.000202279, 1.29672e+12, 2.53481e+11
0.0015037, 4.65878e+20, 1.99918, 2550.77, -33.7851, 1.9, -0.00021575, 1.38301e+12, 2.91815e+11
0.00169166, 4.6586e+20, 1.99918, 2550.77, -35.8513, 1.9, -0.000228953, 1.46758e+12, 3.27136e+11
0.00187962, 4.65845e+20, 1.99918, 2550.76, -37.8753, 1.9, -0.000241886, 1.55042e+12, 3.58908e+11
0.00206759, 4.65832e+20, 1.99918, 2550.75, -39.8572, 1.9, -0.00025455, 1.63154e+12, 3.98923e+11
0.00225555, 4.65822e+20, 1.99918, 2550.74, -41.797, 1.9, -0.000266943, 1.71093e+12, 4.34892e+11
0.00244351, 4.65814e+20, 1.99918, 2550.74, -43.6947, 1.9, -0.000279067, 1.7886e+12, 4.6955e+11
0.00263147, 4.65809e+20, 1.99918, 2550.73, -45.5502, 1.9, -0.00029092, 1.86454e+12, 5.0707e+11
0.00281944, 4.65806e+20, 1.99918, 2550.72, -47.3637, 1.9, -0.000302503, 1.93875e+12, 5.47458e+11
0.0030074, 4.65806e+20, 1.99919, 2550.71, -49.135, 1.9, -0.000313815, 2.01124e+12, 5.7578e+11
0.00319536, 4.65808e+20, 1.99919, 2550.7, -50.8642, 1.9, -0.000324856, 2.082e+12, 6.11619e+11
0.00338332, 4.65812e+20, 1.99919, 2550.69, -52.5513, 1.9, -0.000335627, 2.15104e+12, 6.49733e+11
0.00357129, 4.65819e+20, 1.99919, 2550.68, -54.1963, 1.9, -0.000346126, 2.21835e+12, 6.83732e+11
0.00375925, 4.65828e+20, 1.99919, 2550.67, -55.8001, 1.9, -0.000356361, 2.28397e+12, 7.2182e+11
0.00394721, 4.65839e+20, 1.99919, 2550.66, -57.3608, 1.9, -0.000366318, 2.34783e+12, 7.55494e+11
0.00413517, 4.65852e+20, 1.99919, 2550.65, -58.8793, 1.9, -0.000376003, 2.40996e+12, 7.90946e+11
0.00432314, 4.65868e+20, 1.99919, 2550.64, -60.3558, 1.9, -0.000385417, 2.47037e+12, 8.26633e+11
0.0045111, 4.65886e+20, 1.99919, 2550.63, -61.7902, 1.9, -0.00039456, 2.52905e+12, 8.63959e+11
0.00469906, 4.65905e+20, 1.99919, 2550.62, -63.1824, 1.9, -0.000403431, 2.586e+12, 8.95947e+11
0.00488702, 4.65927e+20, 1.99919, 2550.6, -64.5325, 1.9, -0.000412031, 2.64123e+12, 9.35585e+11
0.00507499, 4.65951e+20, 1.99919, 2550.59, -65.8405, 1.9, -0.000420359, 2.69473e+12, 9.70153e+11
0.00526295, 4.65977e+20, 1.99919, 2550.58, -67.1064, 1.9, -0.000428415, 2.74651e+12, 1.00277e+12
0.00545091, 4.66005e+20, 1.99919, 2550.57, -68.3301, 1.9, -0.000436199, 2.79656e+12, 1.04163e+12
0.00563887, 4.66034e+20, 1.99919, 2550.55, -69.5118, 1.9, -0.000443712, 2.84488e+12, 1.0726e+12
0.00582684, 4.66066e+20, 1.99919, 2550.54, -70.6514, 1.9, -0.000450954, 2.89148e+12, 1.11214e+12
0.0060148, 4.66099e+20, 1.99919, 2550.53, -71.7732, 1.9, -0.000458079, 2.93736e+12, 1.14713e+12
0.00620276, 4.66134e+20, 1.99919, 2550.51, -72.9, 1.9, -0.000465233, 2.98343e+12, 1.18114e+12
0.00639072, 4.66171e+20, 1.99919, 2550.5, -74.0319, 1.9, -0.000472417, 3.02971e+12, 1.21702e+12
0.00657869, 4.66209e+20, 1.99919, 2550.48, -75.1688, 1.9, -0.000479629, 3.0762e+12, 1.25244e+12
0.00676665, 4.66249e+20, 1.99918, 2550.47, -76.3107, 1.9, -0.000486871, 3.12289e+12, 1.2871e+12
0.00695461, 4.66291e+20, 1.99918, 2550.46, -77.4577, 1.9, -0.000494142, 3.16978e+12, 1.32289e+12
0.00714257, 4.66335e+20, 1.99918, 2550.44, -78.6097, 1.9, -0.000501441, 3.21688e+12, 1.35958e+12
0.00733054, 4.6638e+20, 1.99918, 2550.43, -79.7667, 1.9, -0.00050877, 3.26418e+12, 1.39344e+12
0.0075185, 4.66426e+20, 1.99918, 2550.41, -80.9294, 1.9, -0.000516131, 3.31171e+12, 1.43111e+12
0.00770646, 4.66474e+20, 1.99918, 2550.4, -82.0965, 1.9, -0.000523518, 3.35942e+12, 1.46402e+12
0.00789442, 4.66523e+20, 1.99918, 2550.38, -83.2686, 1.9, -0.000530933, 3.40733e+12, 1.50009e+12
0.00808239, 4.66574e+20, 1.99918, 2550.36, -84.4458, 1.9, -0.000538376, 3.45544e+12, 1.53675e+12
0.00827035, 4.66626e+20, 1.99918, 2550.35, -85.6317, 1.9, -0.000545872, 3.50391e+12, 1.57146e+12
0.00845831, 4.6668e+20, 1.99918, 2550.33, -86.8387, 1.9, -0.0005535, 3.55325e+12, 1.60824e+12
0.00864627, 4.66734e+20, 1.99918, 2550.32, -88.0679, 1.9, -0.000561266, 3.60349e+12, 1.64284e+12
0.00883424, 4.6679e+20, 1.99918, 2550.3, -89.3193, 1.9, -0.000569169, 3.65463e+12, 1.67878e+12
0.0090222, 4.66848e+20, 1.99918, 2550.28, -90.5929, 1.9, -0.00057721, 3.70668e+12, 1.71423e+12
0.00921016, 4.66906e+20, 1.99918, 2550.27, -91.8887, 1.9, -0.000585389, 3.75964e+12, 1.74978e+12
0.00939812, 4.66965e+20, 1.99918, 2550.25, -93.2067, 1.9, -0.000593706, 3.8135e+12, 1.78561e+12
0.00958609, 4.67026e+20, 1.99918, 2550.23, -94.5469, 1.9, -0.00060216, 3.86826e+12, 1.82127e+12
0.00977405, 4.67088e+20, 1.99918, 2550.21, -95.9092, 1.9, -0.000610752, 3.92393e+12, 1.85689e+12
0.00996201, 4.6715e+20, 1.99918, 2550.19, -97.2938, 1.9, -0.000619481, 3.98051e+12, 1.8931e+12
0.01015, 4.67214e+20, 1.99918, 2550.18, -98.7005, 1.9, -0.000628348, 4.03799e+12, 1.92823e+12
0.0103379, 4.67279e+20, 1.99918, 2550.16, -100.129, 1.9, -0.000637352, 4.09637e+12, 1.96464e+12
0.0105259, 4.67344e+20, 1.99918, 2550.14, -101.581, 1.9, -0.000646496, 4.15568e+12, 2.00054e+12
0.0107139, 4.67411e+20, 1.99918, 2550.12, -103.064, 1.9, -0.000655838, 4.21628e+12, 2.03632e+12
0.0109018, 4.67478e+20, 1.99918, 2550.1, -104.582, 1.9, -0.000665398, 4.27831e+12, 2.07349e+12
0.0110898, 4.67546e+20, 1.99918, 2550.08, -106.136, 1.9, -0.00067518, 4.34179e+12, 2.10804e+12
0.0112777, 4.67615e+20, 1.99918, 2550.06, -107.724, 1.9, -0.000685174, 4.40665e+12, 2.14455e+12
0.0114657, 4.67684e+20, 1.99918, 2550.04, -109.346, 1.9, -0.000695384, 4.47293e+12, 2.17974e+12
0.0116537, 4.67754e+20, 1.99918, 2550.02, -111.004, 1.9, -0.000705812, 4.54062e+12, 2.21613e+12
0.0118416, 4.67825e+20, 1.99918, 2550, -112.696, 1.9, -0.000716456, 4.60974e+12, 2.25312e+12
0.0120296, 4.67897e+20, 1.99918, 2549.98, -114.422, 1.9, -0.000727317, 4.68028e+12, 2.28725e+12
0.0122176, 4.67969e+20, 1.99918, 2549.95, -116.184, 1.9, -0.000738394, 4.75223e+12, 2.32537e+12
0.0124055, 4.68041e+20, 1.99918, 2549.93, -117.98, 1.9, -0.000749688, 4.8256e+12, 2.3603e+12
0.0125935, 4.68114e+20, 1.99918, 2549.91, -119.811, 1.9, -0.000761198, 4.90039e+12, 2.39611e+12
0.0127814, 4.68188e+20, 1.99918, 2549.89, -121.677, 1.9, -0.000772924, 4.9766e+12, 2.43435e+12
0.0129694, 4.68262e+20, 1.99918, 2549.86, -123.579, 1.9, -0.000784871, 5.05425e+12, 2.46695e+12
0.0131574, 4.68336e+20, 1.99918, 2549.84, -125.516, 1.9, -0.000797044, 5.13338e+12, 2.50622e+12
0.0133453, 4.6841e+20, 1.99918, 2549.82, -127.49, 1.9, -0.000809442, 5.21398e+12, 2.53953e+12
0.0135333, 4.68485e+20, 1.99918, 2549.79, -129.5, 1.9, -0.000822066, 5.29607e+12, 2.57628e+12
0.0137213, 4.6856e+20, 1.99918, 2549.77, -131.547, 1.9, -0.000834915, 5.37963e+12, 2.61524e+12
0.0139092, 4.68636e+20, 1.99918, 2549.74, -133.63, 1.9, -0.000847989, 5.46467e+12, 2.64782e+12
0.0140972, 4.68711e+20, 1.99918, 2549.72, -135.749, 1.9, -0.000861288, 5.55119e+12, 2.68753e+12
0.0142851, 4.68787e+20, 1.99918, 2549.69, -137.904, 1.9, -0.000874813, 5.63919e+12, 2.72152e+12
0.0144731, 4.68863e+20, 1.99918, 2549.67, -140.096, 1.9, -0.000888563, 5.72866e+12, 2.7576e+12
0.0146611, 4.68939e+20, 1.99918, 2549.64, -142.323, 1.9, -0.000902538, 5.81961e+12, 2.79565e+12
0.014849, 4.69015e+20, 1.99918, 2549.61, -144.589, 1.9, -0.000916746, 5.91209e+12, 2.8302e+12
0.015037, 4.69091e+20, 1.99918, 2549.59, -146.89, 1.9, -0.000931171, 6.006e+12, 2.86824e+12
0.015225, 4.69168e+20, 1.99918, 2549.56, -149.227, 1.9, -0.000945826, 6.10141e+12, 2.90377e+12
0.0154129, 4.69244e+20, 1.99918, 2549.53, -151.606, 1.9, -0.000960734, 6.19848e+12, 2.9398e+12
0.0156009, 4.6932e+20, 1.99918, 2549.5, -154.025, 1.9, -0.000975898, 6.29723e+12, 2.97624e+12
0.0157888, 4.69396e+20, 1.99918, 2549.47, -156.486, 1.9, -0.000991319, 6.39766e+12, 3.0129e+12
0.0159768, 4.69471e+20, 1.99918, 2549.44, -158.988, 1.9, -0.001007, 6.49977e+12, 3.04876e+12
0.0161648, 4.69547e+20, 1.99918, 2549.41, -161.532, 1.9, -0.00102293, 6.60355e+12, 3.0854e+12
0.0163527, 4.69622e+20, 1.99918, 2549.38, -164.116, 1.9, -0.00103912, 6.70902e+12, 3.12168e+12
0.0165407, 4.69697e+20, 1.99918, 2549.35, -166.742, 1.9, -0.00105556, 6.81615e+12, 3.15744e+12
0.0167287, 4.69771e+20, 1.99918, 2549.32, -169.409, 1.9, -0.00107226, 6.92497e+12, 3.19553e+12
0.0169166, 4.69845e+20, 1.99918, 2549.29, -172.118, 1.9, -0.00108922, 7.03546e+12, 3.23072e+12
0.0171046, 4.69918e+20, 1.99918, 2549.25, -174.867, 1.9, -0.00110644, 7.14762e+12, 3.26824e+12
0.0172925, 4.6999e+20, 1.99918, 2549.22, -177.658, 1.9, -0.00112391, 7.26147e+12, 3.3047e+12
0.0174805, 4.70062e+20, 1.99918, 2549.19, -180.49, 1.9, -0.00114163, 7.37695e+12, 3.3393e+12
0.0176685, 4.70134e+20, 1.99918, 2549.15, -183.337, 1.9, -0.00115945, 7.49306e+12, 3.37926e+12
0.0178564, 4.70204e+20, 1.99918, 2549.12, -186.188, 1.9, -0.00117729, 7.60934e+12, 3.41288e+12
0.0180444, 4.70274e+20, 1.99918, 2549.08, -189.044, 1.9, -0.00119515, 7.72578e+12, 3.45195e+12
0.0182324, 4.70343e+20, 1.99918, 2549.05, -191.903, 1.9, -0.00121303, 7.84238e+12, 3.48841e+12
0.0184203, 4.70412e+20, 1.99918, 2549.01, -194.769, 1.9, -0.00123095, 7.95921e+12, 3.5202e+12
0.0186083, 4.7048e+20, 1.99918, 2548.97, -197.638, 1.9, -0.00124888, 8.07613e+12, 3.56278e+12
0.0187962, 4.70548e+20, 1.99918, 2548.94, -200.51, 1.9, -0.00126683, 8.19321e+12, 3.59237e+12
0.0189842, 4.70615e+20, 1.99918, 2548.9, -203.387, 1.9, -0.0012848, 8.31045e+12, 3.63272e+12
0.0191722, 4.70682e+20, 1.99918, 2548.86, -206.268, 1.9, -0.0013028, 8.42785e+12, 3.66887e+12
0.0193601, 4.70749e+20, 1.99918, 2548.82, -209.153, 1.9, -0.00132081, 8.54542e+12, 3.70072e+12
0.0195481, 4.70815e+20, 1.99918, 2548.78, -212.043, 1.9, -0.00133885, 8.66314e+12, 3.7439e+12
0.0197361, 4.70881e+20, 1.99918, 2548.74, -214.936, 1.9, -0.00135691, 8.78102e+12, 3.77693e+12
0.019924, 4.70947e+20, 1.99918, 2548.7, -217.825, 1.9, -0.00137493, 8.89865e+12, 3.8204e+12
0.020112, 4.71013e+20, 1.99918, 2548.66, -220.692, 1.9, -0.00139281, 9.01544e+12, 3.85404e+12
0.0202999, 4.71079e+20, 1.99918, 2548.62, -223.539, 1.9, -0.00141056, 9.13138e+12, 3.88649e+12
0.0204879, 4.71144e+20, 1.99918, 2548.58, -226.366, 1.9, -0.00142817, 9.24646e+12, 3.92778e+12
0.0206759, 4.7121e+20, 1.99918, 2548.53, -229.172, 1.9, -0.00144565, 9.36068e+12, 3.95845e+12
0.0208638, 4.71276e+20, 1.99918, 2548.49, -231.957, 1.9, -0.00146299, 9.47405e+12, 3.99865e+12
0.0210518, 4.71342e+20, 1.99918, 2548.45, -234.722, 1.9, -0.0014802, 9.58656e+12, 4.0353e+12
0.0212398, 4.71409e+20, 1.99918, 2548.4, -237.466, 1.9, -0.00149726, 9.69822e+12, 4.07199e+12
0.0214277, 4.71476e+20, 1.99918, 2548.36, -240.19, 1.9, -0.0015142, 9.80902e+12, 4.10791e+12
0.0216157, 4.71544e+20, 1.99918, 2548.31, -242.893, 1.9, -0.00153099, 9.91897e+12, 4.14491e+12
0.0218036, 4.71612e+20, 1.99918, 2548.26, -245.575, 1.9, -0.00154765, 1.00281e+13, 4.17867e+12
0.0219916, 4.7168e+20, 1.99918, 2548.22, -248.238, 1.9, -0.00156417, 1.01363e+13, 4.21747e+12
0.0221796, 4.7175e+20, 1.99918, 2548.17, -250.885, 1.9, -0.00158059, 1.02439e+13, 4.25529e+12
0.0223675, 4.7182e+20, 1.99918, 2548.12, -253.53, 1.9, -0.00159698, 1.03515e+13, 4.28875e+12
0.0225555, 4.71891e+20, 1.99918, 2548.08, -256.176, 1.9, -0.00161338, 1.0459e+13, 4.32934e+12
0.0227435, 4.71962e+20, 1.99918, 2548.03, -258.822, 1.9, -0.00162977, 1.05665e+13, 4.36427e+12
0.0229314, 4.72035e+20, 1.99918, 2547.98, -261.469, 1.9, -0.00164615, 1.06741e+13, 4.40122e+12
0.0231194, 4.72107e+20, 1.99918, 2547.93, -264.117, 1.9, -0.00166253, 1.07817e+13, 4.436e+12
0.0233073, 4.72181e+20, 1.99918, 2547.88, -266.765, 1.9, -0.00167891, 1.08892e+13, 4.47544e+12
0.0234953, 4.72255e+20, 1.99918, 2547.83, -269.414, 1.9, -0.00169528, 1.09968e+13, 4.50812e+12
0.0236833, 4.72329e+20, 1.99918, 2547.78, -272.064, 1.9, -0.00171165, 1.11044e+13, 4.54841e+12
0.0238712, 4.72404e+20, 1.99918, 2547.73, -274.714, 1.9, -0.00172801, 1.1212e+13, 4.5857e+12
0.0240592, 4.7248e+20, 1.99918, 2547.67, -277.365, 1.9, -0.00174437, 1.13196e+13, 4.62003e+12
0.0242472, 4.72556e+20, 1.99918, 2547.62, -280.016, 1.9, -0.00176073, 1.14272e+13, 4.65938e+12
0.0244351, 4.72632e+20, 1.99918, 2547.57, -282.667, 1.9, -0.00177707, 1.15348e+13, 4.69293e+12
0.0246231, 4.72709e+20, 1.99918, 2547.52, -285.309, 1.9, -0.00179335, 1.1642e+13, 4.73271e+12
0.024811, 4.72786e+20, 1.99918, 2547.46, -287.94, 1.9, -0.00180955, 1.17488e+13, 4.77007e+12
0.024999, 4.72864e+20, 1.99918, 2547.41, -290.56, 1.9, -0.00182568, 1.1855e+13, 4.80231e+12
0.025187, 4.72942e+20, 1.99918, 2547.35, -293.17, 1.9, -0.00184174, 1.19609e+13, 4.84482e+12
0.0253749, 4.73021e+20, 1.99918, 2547.3, -295.77, 1.9, -0.00185772, 1.20663e+13, 4.87661e+12
0.0255629, 4.731e+20, 1.99918, 2547.24, -298.359, 1.9, -0.00187362, 1.21712e+13, 4.91693e+12
0.0257509, 4.7318e+20, 1.99918, 2547.19, -300.938, 1.9, -0.00188947, 1.22758e+13, 4.95452e+12
0.0259388, 4.73259e+20, 1.99918, 2547.13, -303.506, 1.9, -0.00190522, 1.23798e+13, 4.98452e+12
0.0261268, 4.7334e+20, 1.99918, 2547.07, -306.063, 1.9, -0.0019209, 1.24834e+13, 5.0304e+12
0.0263147, 4.73421e+20, 1.99918, 2547.01, -308.609, 1.9, -0.00193651, 1.25866e+13, 5.06056e+12
0.0265027, 4.73502e+20, 1.99918, 2546.96, -311.145, 1.9, -0.00195204, 1.26893e+13, 5.1022e+12
0.0266907, 4.73583e+20, 1.99918, 2546.9, -313.67, 1.9, -0.0019675, 1.27915e+13, 5.14022e+12
0.0268786, 4.73666e+20, 1.99918, 2546.84, -316.185, 1.9, -0.00198289, 1.28933e+13, 5.16781e+12
0.0270666, 4.73748e+20, 1.99918, 2546.78, -318.69, 1.9, -0.0019982, 1.29947e+13, 5.21742e+12
0.0272546, 4.73831e+20, 1.99918, 2546.72, -321.185, 1.9, -0.00201344, 1.30957e+13, 5.2441e+12
0.0274425, 4.73914e+20, 1.99918, 2546.66, -323.67, 1.9, -0.00202861, 1.31962e+13, 5.29098e+12
0.0276305, 4.73998e+20, 1.99918, 2546.6, -326.145, 1.9, -0.00204371, 1.32963e+13, 5.32948e+12
0.0278184, 4.74083e+20, 1.99918, 2546.53, -328.609, 1.9, -0.00205874, 1.3396e+13, 5.34694e+12
0.0280064, 4.74167e+20, 1.99918, 2546.47, -331.064, 1.9, -0.0020737, 1.34952e+13, 5.40843e+12
0.0281944, 4.74252e+20, 1.99918, 2546.41, -333.508, 1.9, -0.00208859, 1.3594e+13, 5.42673e+12
0.0283823, 4.74338e+20, 1.99918, 2546.35, -335.943, 1.9, -0.0021034, 1.36924e+13, 5.47518e+12
0.0285703, 4.74423e+20, 1.99918, 2546.28, -338.367, 1.9, -0.00211814, 1.37904e+13, 5.51813e+12
0.0287583, 4.7451e+20, 1.99918, 2546.22, -340.781, 1.9, -0.00213282, 1.38879e+13, 5.52642e+12
0.0289462, 4.74596e+20, 1.99918, 2546.16, -343.185, 1.9, -0.00214742, 1.3985e+13, 5.59581e+12
0.0291342, 4.74683e+20, 1.99918, 2546.09, -345.579, 1.9, -0.00216195, 1.40816e+13, 5.61289e+12
0.0293221, 4.74771e+20, 1.99918, 2546.03, -347.965, 1.9, -0.00217641, 1.41779e+13, 5.66305e+12
0.0295101, 4.74858e+20, 1.99918, 2545.96, -350.338, 1.9, -0.0021908, 1.42737e+13, 5.709e+12
0.0296981, 4.74946e+20, 1.99918, 2545.89, -352.701, 1.9, -0.00220511, 1.43691e+13, 5.71268e+12
0.029886, 4.75035e+20, 1.99918, 2545.83, -355.055, 1.9, -0.00221935, 1.4464e+13, 5.7912e+12
0.030074, 4.75124e+20, 1.99918, 2545.76, -357.397, 1.9, -0.00223352, 1.45585e+13, 5.79772e+12
0.030262, 4.75213e+20, 1.99918, 2545.69, -359.73, 1.9, -0.00224761, 1.46525e+13, 5.85217e+12
0.0304499, 4.75302e+20, 1.99918, 2545.63, -362.052, 1.9, -0.00226164, 1.47461e+13, 5.89883e+12
0.0306379, 4.75392e+20, 1.99918, 2545.56, -364.364, 1.9, -0.00227559, 1.48393e+13, 5.88208e+12
0.0308258, 4.75482e+20, 1.99918, 2545.49, -366.666, 1.9, -0.00228947, 1.49321e+13, 5.9791e+12
0.0310138, 4.75572e+20, 1.99918, 2545.42, -368.958, 1.9, -0.00230328, 1.50244e+13, 5.98242e+12
0.0312018, 4.75663e+20, 1.99918, 2545.35, -371.239, 1.9, -0.00231701, 1.51162e+13, 6.04225e+12
0.0313897, 4.75754e+20, 1.99918, 2545.28, -373.511, 1.9, -0.00233068, 1.52077e+13, 6.08746e+12
0.0315777, 4.75846e+20, 1.99918, 2545.21, -375.773, 1.9, -0.00234428, 1.52987e+13, 6.071e+12
0.0317657, 4.75937e+20, 1.99918, 2545.14, -378.025, 1.9, -0.00235781, 1.53894e+13, 6.17211e+12
0.0319536, 4.76029e+20, 1.99918, 2545.07, -380.269, 1.9, -0.00237128, 1.54796e+13, 6.16951e+12
0.0321416, 4.76122e+20, 1.99918, 2545, -382.502, 1.9, -0.00238468, 1.55694e+13, 6.23183e+12
0.0323295, 4.76214e+20, 1.99918, 2544.92, -384.726, 1.9, -0.00239801, 1.56588e+13, 6.28113e+12
0.0325175, 4.76307e+20, 1.99918, 2544.85, -386.941, 1.9, -0.00241128, 1.57479e+13, 6.24775e+12
0.0327055, 4.764e+20, 1.99918, 2544.78, -389.147, 1.9, -0.00242448, 1.58365e+13, 6.3605e+12
0.0328934, 4.76494e+20, 1.99918, 2544.7, -391.342, 1.9, -0.00243761, 1.59247e+13, 6.35525e+12
0.0330814, 4.76588e+20, 1.99918, 2544.63, -393.53, 1.9, -0.00245068, 1.60126e+13, 6.4209e+12
0.0332694, 4.76682e+20, 1.99918, 2544.56, -395.707, 1.9, -0.00246368, 1.61e+13, 6.47131e+12
0.0334573, 4.76777e+20, 1.99918, 2544.48, -397.874, 1.9, -0.00247661, 1.6187e+13, 6.44511e+12
0.0336453, 4.76871e+20, 1.99918, 2544.41, -400.035, 1.9, -0.00248949, 1.62737e+13, 6.55255e+12
0.0338332, 4.76966e+20, 1.99918, 2544.33, -402.195, 1.9, -0.00250236, 1.63603e+13, 6.54659e+12
0.0340212, 4.77062e+20, 1.99918, 2544.26, -404.354, 1.9, -0.00251521, 1.64469e+13, 6.604e+12
0.0342092, 4.77157e+20, 1.99918, 2544.18, -406.512, 1.9, -0.00252806, 1.65335e+13, 6.66381e+12
0.0343971, 4.77253e+20, 1.99918, 2544.1, -408.67, 1.9, -0.00254089, 1.662e+13, 6.62363e+12
0.0345851, 4.77349e+20, 1.99918, 2544.03, -410.827, 1.9, -0.00255371, 1.67064e+13, 6.73387e+12
0.0347731, 4.77445e+20, 1.99918, 2543.95, -412.984, 1.9, -0.00256652, 1.67929e+13, 6.73571e+12
0.034961, 4.77542e+20, 1.99917, 2543.87, -415.14, 1.9, -0.00257932, 1.68792e+13, 6.79321e+12
0.035149, 4.77638e+20, 1.99917, 2543.79, -417.295, 1.9, -0.00259211, 1.69656e+13, 6.84668e+12
0.0353369, 4.77735e+20, 1.99917, 2543.71, -419.45, 1.9, -0.00260488, 1.70519e+13, 6.82983e+12
0.0355249, 4.77832e+20, 1.99917, 2543.63, -421.604, 1.9, -0.00261765, 1.71381e+13, 6.91815e+12
0.0357129, 4.77929e+20, 1.99917, 2543.56, -423.758, 1.9, -0.0026304, 1.72243e+13, 6.93116e+12
0.0359008, 4.78026e+20, 1.99917, 2543.48, -425.909, 1.9, -0.00264314, 1.73104e+13, 6.97929e+12
0.0360888, 4.78123e+20, 1.99917, 2543.4, -428.052, 1.9, -0.00265582, 1.73961e+13, 7.02727e+12
0.0362768, 4.78221e+20, 1.99917, 2543.31, -430.186, 1.9, -0.00266843, 1.74815e+13, 7.03484e+12
0.0364647, 4.78318e+20, 1.99917, 2543.23, -432.31, 1.9, -0.00268097, 1.75664e+13, 7.09215e+12
0.0366527, 4.78416e+20, 1.99917, 2543.15, -434.427, 1.9, -0.00269346, 1.7651e+13, 7.128e+12
0.0368406, 4.78514e+20, 1.99917, 2543.07, -436.533, 1.9, -0.00270588, 1.77351e+13, 7.16502e+12
0.0370286, 4.78612e+20, 1.99917, 2542.99, -438.63, 1.9, -0.00271822, 1.78189e+13, 7.20476e+12
0.0372166, 4.78711e+20, 1.99917, 2542.91, -440.717, 1.9, -0.00273051, 1.79022e+13, 7.25408e+12
0.0374045, 4.78811e+20, 1.99917, 2542.82, -442.795, 1.9, -0.00274272, 1.79851e+13, 7.26764e+12
0.0375925, 4.7891e+20, 1.99917, 2542.74, -444.864, 1.9, -0.00275487, 1.80677e+13, 7.3278e+12
0.0377805, 4.79011e+20, 1.99917, 2542.66, -446.923, 1.9, -0.00276696, 1.81498e+13, 7.3504e+12
0.0379684, 4.79111e+20, 1.99917, 2542.57, -448.974, 1.9, -0.00277897, 1.82316e+13, 7.38241e+12
0.0381564, 4.79213e+20, 1.99917, 2542.49, -451.015, 1.9, -0.00279093, 1.8313e+13, 7.47472e+12
0.0383443, 4.79315e+20, 1.99917, 2542.4, -453.05, 1.9, -0.00280282, 1.8394e+13, 7.44862e+12
0.0385323, 4.79418e+20, 1.99917, 2542.32, -455.078, 1.9, -0.00281468, 1.84748e+13, 7.52312e+12
0.0387203, 4.79521e+20, 1.99917, 2542.23, -457.1, 1.9, -0.00282648, 1.85554e+13, 7.54026e+12
0.0389082, 4.79626e+20, 1.99917, 2542.14, -459.116, 1.9, -0.00283823, 1.86356e+13, 7.56328e+12
0.0390962, 4.79731e+20, 1.99917, 2542.06, -461.126, 1.9, -0.00284993, 1.87156e+13, 7.6727e+12
0.0392842, 4.79837e+20, 1.99917, 2541.97, -463.129, 1.9, -0.00286158, 1.87953e+13, 7.62995e+12
0.0394721, 4.79943e+20, 1.99917, 2541.88, -465.127, 1.9, -0.00287319, 1.88748e+13, 7.71575e+12
0.0396601, 4.80051e+20, 1.99917, 2541.8, -467.118, 1.9, -0.00288474, 1.89539e+13, 7.73907e+12
0.039848, 4.80159e+20, 1.99917, 2541.71, -469.103, 1.9, -0.00289624, 1.90328e+13, 7.74911e+12
0.040036, 4.80269e+20, 1.99917, 2541.62, -471.081, 1.9, -0.0029077, 1.91114e+13, 7.87443e+12
0.040224, 4.80379e+20, 1.99917, 2541.53, -473.054, 1.9, -0.0029191, 1.91898e+13, 7.82027e+12
0.0404119, 4.80491e+20, 1.99917, 2541.44, -475.022, 1.9, -0.00293046, 1.92679e+13, 7.90669e+12
0.0405999, 4.80603e+20, 1.99917, 2541.35, -476.994, 1.9, -0.00294184, 1.93462e+13, 7.93138e+12
0.0407879, 4.80716e+20, 1.99917, 2541.26, -478.972, 1.9, -0.00295324, 1.94247e+13, 7.93237e+12
0.0409758, 4.8083e+20, 1.99917, 2541.17, -480.957, 1.9, -0.00296466, 1.95035e+13, 8.08241e+12
0.0411638, 4.80945e+20, 1.99917, 2541.08, -482.948, 1.9, -0.00297612, 1.95825e+13, 8.00821e+12
0.0413517, 4.81061e+20, 1.99917, 2540.99, -484.946, 1.9, -0.0029876, 1.96617e+13, 8.11087e+12
0.0415397, 4.81178e+20, 1.99917, 2540.9, -486.95, 1.9, -0.00299912, 1.97412e+13, 8.11321e+12
0.0417277, 4.81296e+20, 1.99917, 2540.81, -488.961, 1.9, -0.00301065, 1.9821e+13, 8.11589e+12
0.0419156, 4.81414e+20, 1.99917, 2540.72, -490.978, 1.9, -0.00302222, 1.99009e+13, 8.335e+12
0.0421036, 4.81533e+20, 1.99917, 2540.62, -493.001, 1.9, -0.00303382, 1.99811e+13, 8.1869e+12
0.0422916, 4.81653e+20, 1.99917, 2540.53, -495.031, 1.9, -0.00304544, 2.00616e+13, 8.29695e+12
